DateKey,RegionKey,ChannelKey,Sessions,AddToCart,Conversions,BounceRate
20230829,6,1,306,36,8,0.4114
20230829,6,2,238,31,7,0.3989
20230829,7,1,331,45,10,0.4374
20230829,7,2,268,57,12,0.3091
20230829,8,1,268,33,7,0.4021
20230829,8,2,163,24,5,0.3649
20230830,1,1,425,67,14,0.3942
20230830,1,2,416,76,16,0.362
20230830,2,1,434,61,14,0.3899
20230830,2,2,271,43,10,0.3347
20230830,3,1,435,62,14,0.4133
20230830,3,2,343,60,13,0.3621
20230830,4,1,342,42,9,0.3985
20230830,4,2,339,49,10,0.38
20230830,5,1,356,49,10,0.384
20230830,5,2,285,42,9,0.3796
20230830,6,1,319,39,8,0.4046
20230830,6,2,243,31,7,0.3731
20230830,7,1,311,54,11,0.3611
20230830,7,2,324,65,14,0.3472
20230830,8,1,285,35,7,0.3929
20230830,8,2,192,28,6,0.3725
20230831,1,1,534,80,18,0.3738
20230831,1,2,332,54,12,0.3512
20230831,2,1,481,69,15,0.4379
20230831,2,2,416,72,16,0.3626
20230831,3,1,374,47,10,0.3945
20230831,3,2,311,49,11,0.3881
20230831,4,1,394,52,11,0.3936
20230831,4,2,318,42,9,0.3925
20230831,5,1,343,48,10,0.4074
20230831,5,2,293,37,8,0.3958
20230831,6,1,250,32,7,0.3999
20230831,6,2,220,32,7,0.3637
20230831,7,1,310,48,11,0.3725
20230831,7,2,317,65,14,0.3424
20230831,8,1,206,29,6,0.394
20230831,8,2,183,28,6,0.375
20230901,1,1,445,71,15,0.3813
20230901,1,2,355,66,14,0.3612
20230901,2,1,486,78,17,0.3958
20230901,2,2,293,49,11,0.3664
20230901,3,1,365,52,12,0.3948
20230901,3,2,265,38,8,0.4186
20230901,4,1,446,51,11,0.4251
20230901,4,2,356,60,13,0.3682
20230901,5,1,393,49,10,0.4198
20230901,5,2,296,41,9,0.3441
20230901,6,1,287,36,8,0.4262
20230901,6,2,224,27,6,0.3868
20230901,7,1,324,52,12,0.3749
20230901,7,2,330,67,15,0.3477
20230901,8,1,215,27,6,0.386
20230901,8,2,221,32,7,0.354
20230902,1,1,510,80,18,0.3813
20230902,1,2,361,67,15,0.3428
20230902,2,1,495,68,15,0.3829
20230902,2,2,361,57,13,0.3601
20230902,3,1,434,60,12,0.3961
20230902,3,2,304,46,11,0.3665
20230902,4,1,379,44,9,0.4117
20230902,4,2,347,46,10,0.3888
20230902,5,1,307,39,9,0.421
20230902,5,2,300,42,9,0.3711
20230902,6,1,289,32,7,0.4332
20230902,6,2,234,25,6,0.3879
20230902,7,1,341,59,13,0.3883
20230902,7,2,356,67,14,0.3507
20230902,8,1,273,36,8,0.4092
20230902,8,2,237,36,8,0.368
20230903,1,1,473,74,16,0.3993
20230903,1,2,414,73,16,0.379
20230903,2,1,475,79,17,0.4049
20230903,2,2,296,45,10,0.3445
20230903,3,1,463,66,15,0.3999
20230903,3,2,365,57,12,0.3783
20230903,4,1,428,55,12,0.41
20230903,4,2,372,52,11,0.357
20230903,5,1,373,51,11,0.4101
20230903,5,2,313,47,10,0.3688
20230903,6,1,251,28,6,0.441
20230903,6,2,221,30,6,0.3847
20230903,7,1,339,56,13,0.3797
20230903,7,2,337,63,14,0.3655
20230903,8,1,221,29,7,0.4094
20230903,8,2,215,28,6,0.3437
20230904,1,1,462,68,15,0.3978
20230904,1,2,408,77,16,0.3294
20230904,2,1,454,63,14,0.4246
20230904,2,2,362,61,13,0.3677
20230904,3,1,299,43,9,0.3793
20230904,3,2,303,47,10,0.3602
20230904,4,1,397,49,11,0.3987
20230904,4,2,314,48,10,0.3794
20230904,5,1,370,50,11,0.415
20230904,5,2,271,43,9,0.4011
20230904,6,1,255,31,7,0.4104
20230904,6,2,194,27,6,0.3997
20230904,7,1,317,53,11,0.3954
20230904,7,2,266,57,12,0.3389
20230904,8,1,249,29,7,0.4152
20230904,8,2,175,26,6,0.3814
20230905,1,1,513,81,18,0.3648
20230905,1,2,349,67,13,0.3506
20230905,2,1,420,70,15,0.3973
20230905,2,2,376,66,14,0.3754
20230905,3,1,345,47,10,0.4206
20230905,3,2,314,53,11,0.3553
20230905,4,1,364,49,11,0.3922
20230905,4,2,308,48,10,0.3535
20230905,5,1,368,49,11,0.4087
20230905,5,2,283,40,9,0.3537
20230905,6,1,202,27,6,0.3941
20230905,6,2,251,36,8,0.366
20230905,7,1,332,59,13,0.3619
20230905,7,2,310,66,14,0.3623
20230905,8,1,231,30,7,0.4143
20230905,8,2,166,26,6,0.3983
20230906,1,1,496,68,15,0.3871
20230906,1,2,453,87,19,0.3357
20230906,2,1,367,57,12,0.3954
20230906,2,2,348,58,12,0.3764
20230906,3,1,463,59,13,0.407
20230906,3,2,293,44,9,0.3705
20230906,4,1,373,50,10,0.4098
20230906,4,2,315,47,10,0.4
20230906,5,1,310,42,9,0.411
20230906,5,2,315,44,10,0.3558
20230906,6,1,296,37,8,0.4118
20230906,6,2,257,34,7,0.357
20230906,7,1,270,42,9,0.3748
20230906,7,2,322,59,13,0.3303
20230906,8,1,227,29,6,0.4125
20230906,8,2,199,32,7,0.3769
20230907,1,1,457,71,15,0.3865
20230907,1,2,395,62,14,0.363
20230907,2,1,470,77,17,0.36
20230907,2,2,324,62,13,0.3197
20230907,3,1,360,46,10,0.4149
20230907,3,2,289,45,10,0.373
20230907,4,1,321,37,8,0.4052
20230907,4,2,332,53,11,0.3567
20230907,5,1,422,56,12,0.3811
20230907,5,2,311,45,10,0.3558
20230907,6,1,234,28,6,0.414
20230907,6,2,218,30,6,0.3765
20230907,7,1,358,64,13,0.4075
20230907,7,2,355,69,15,0.3364
20230907,8,1,205,25,5,0.4339
20230907,8,2,202,31,7,0.3725
20230908,1,1,397,62,13,0.4024
20230908,1,2,391,73,15,0.3495
20230908,2,1,390,60,12,0.4211
20230908,2,2,352,66,14,0.3589
20230908,3,1,386,56,12,0.3888
20230908,3,2,313,44,10,0.3785
20230908,4,1,400,48,11,0.3935
20230908,4,2,298,40,9,0.3737
20230908,5,1,367,54,12,0.3856
20230908,5,2,277,41,9,0.3546
20230908,6,1,268,31,7,0.4034
20230908,6,2,196,25,6,0.3533
20230908,7,1,347,53,12,0.3821
20230908,7,2,289,52,11,0.3608
20230908,8,1,204,29,6,0.4212
20230908,8,2,167,25,6,0.3854
20230909,1,1,515,82,17,0.415
20230909,1,2,447,79,18,0.3527
20230909,2,1,385,60,13,0.3721
20230909,2,2,391,69,15,0.3515
20230909,3,1,433,61,13,0.3979
20230909,3,2,327,51,11,0.3781
20230909,4,1,418,52,12,0.4005
20230909,4,2,328,47,10,0.3531
20230909,5,1,366,47,11,0.3999
20230909,5,2,301,41,9,0.3891
20230909,6,1,248,26,6,0.4282
20230909,6,2,240,36,8,0.3684
20230909,7,1,380,66,15,0.3785
20230909,7,2,279,56,12,0.3443
20230909,8,1,225,27,6,0.4342
20230909,8,2,188,26,6,0.3631
20230910,1,1,542,79,17,0.391
20230910,1,2,393,79,17,0.3728
20230910,2,1,401,58,13,0.3904
20230910,2,2,431,69,15,0.3539
20230910,3,1,469,70,15,0.4198
20230910,3,2,287,44,10,0.3566
20230910,4,1,399,50,11,0.4012
20230910,4,2,361,53,11,0.3772
20230910,5,1,456,62,14,0.401
20230910,5,2,334,46,10,0.3953
20230910,6,1,292,29,7,0.3894
20230910,6,2,226,31,7,0.3815
20230910,7,1,324,52,11,0.3828
20230910,7,2,308,62,14,0.3122
20230910,8,1,306,38,8,0.3982
20230910,8,2,165,26,6,0.3928
20230911,1,1,475,75,16,0.3865
20230911,1,2,369,66,14,0.3331
20230911,2,1,515,83,17,0.3943
20230911,2,2,319,54,11,0.3486
20230911,3,1,453,58,14,0.395
20230911,3,2,334,56,12,0.3681
20230911,4,1,365,46,11,0.4106
20230911,4,2,396,61,13,0.3715
20230911,5,1,336,43,9,0.3899
20230911,5,2,244,33,8,0.3521
20230911,6,1,258,32,7,0.4177
20230911,6,2,212,30,6,0.3676
20230911,7,1,278,52,11,0.3627
20230911,7,2,332,65,15,0.3475
20230911,8,1,186,25,5,0.4006
20230911,8,2,217,31,7,0.3704
20230912,1,1,442,62,14,0.3633
20230912,1,2,386,67,14,0.3517
20230912,2,1,434,59,13,0.4062
20230912,2,2,351,56,12,0.39
20230912,3,1,361,51,11,0.4053
20230912,3,2,305,49,11,0.3773
20230912,4,1,342,44,10,0.3915
20230912,4,2,370,52,11,0.3766
20230912,5,1,279,38,8,0.4154
20230912,5,2,292,42,9,0.3773
20230912,6,1,230,26,6,0.4292
20230912,6,2,248,33,7,0.3666
20230912,7,1,287,42,10,0.4051
20230912,7,2,304,66,14,0.3601
20230912,8,1,218,30,6,0.372
20230912,8,2,199,33,7,0.3552
20230913,1,1,563,92,19,0.4268
20230913,1,2,367,59,13,0.3563
20230913,2,1,480,66,15,0.4195
20230913,2,2,380,67,15,0.3601
20230913,3,1,453,63,14,0.3803
20230913,3,2,330,54,12,0.3443
20230913,4,1,433,58,12,0.4082
20230913,4,2,281,39,9,0.3493
20230913,5,1,283,37,8,0.4166
20230913,5,2,274,42,9,0.3726
20230913,6,1,289,31,7,0.4213
20230913,6,2,224,32,7,0.3873
20230913,7,1,284,47,10,0.3634
20230913,7,2,279,51,11,0.3525
20230913,8,1,249,33,7,0.3969
20230913,8,2,186,29,6,0.3632
20230914,1,1,542,79,18,0.3948
20230914,1,2,420,78,17,0.3435
20230914,2,1,419,62,13,0.3808
20230914,2,2,310,53,11,0.3511
20230914,3,1,299,40,9,0.4224
20230914,3,2,315,51,11,0.3651
20230914,4,1,383,50,10,0.4239
20230914,4,2,299,47,10,0.3856
20230914,5,1,327,46,10,0.3683
20230914,5,2,275,42,9,0.402
20230914,6,1,285,36,8,0.4045
20230914,6,2,204,29,6,0.3505
20230914,7,1,316,51,11,0.3925
20230914,7,2,257,55,12,0.3361
20230914,8,1,254,32,7,0.4223
20230914,8,2,178,31,6,0.3499
20230915,1,1,473,69,16,0.3953
20230915,1,2,310,54,12,0.3543
20230915,2,1,503,73,16,0.3891
20230915,2,2,330,53,12,0.3656
20230915,3,1,330,47,11,0.3942
20230915,3,2,250,41,9,0.3889
20230915,4,1,494,69,15,0.4032
20230915,4,2,398,59,13,0.377
20230915,5,1,369,50,11,0.4132
20230915,5,2,323,46,10,0.3393
20230915,6,1,262,28,6,0.3927
20230915,6,2,228,28,6,0.4028
20230915,7,1,355,61,13,0.359
20230915,7,2,303,59,12,0.3593
20230915,8,1,255,34,7,0.4025
20230915,8,2,197,30,7,0.3723
20230916,1,1,502,80,18,0.3816
20230916,1,2,385,67,14,0.3639
20230916,2,1,589,88,18,0.3708
20230916,2,2,372,63,14,0.3514
20230916,3,1,422,56,12,0.3902
20230916,3,2,317,51,11,0.346
20230916,4,1,398,50,11,0.4098
20230916,4,2,361,58,12,0.391
20230916,5,1,414,58,13,0.4011
20230916,5,2,250,38,8,0.3713
20230916,6,1,228,30,7,0.4049
20230916,6,2,263,35,8,0.3753
20230916,7,1,349,59,13,0.4034
20230916,7,2,376,69,15,0.3535
20230916,8,1,243,29,7,0.3771
20230916,8,2,201,32,7,0.3577
20230917,1,1,419,67,14,0.3886
20230917,1,2,375,72,15,0.3912
20230917,2,1,454,63,14,0.3974
20230917,2,2,330,51,12,0.3765
20230917,3,1,434,65,14,0.4086
20230917,3,2,312,49,10,0.3696
20230917,4,1,438,56,12,0.3884
20230917,4,2,341,52,12,0.3841
20230917,5,1,404,52,11,0.4043
20230917,5,2,281,40,9,0.3728
20230917,6,1,274,30,6,0.4161
20230917,6,2,212,26,6,0.3867
20230917,7,1,347,61,13,0.402
20230917,7,2,291,58,13,0.3548
20230917,8,1,278,35,8,0.3738
20230917,8,2,172,27,6,0.3663
20230918,1,1,398,62,14,0.3723
20230918,1,2,407,74,16,0.3927
20230918,2,1,436,68,15,0.3972
20230918,2,2,346,51,12,0.3487
20230918,3,1,404,62,13,0.4257
20230918,3,2,278,45,10,0.3598
20230918,4,1,348,43,9,0.4127
20230918,4,2,368,53,12,0.3885
20230918,5,1,356,47,10,0.4015
20230918,5,2,305,42,9,0.3855
20230918,6,1,256,31,7,0.4287
20230918,6,2,206,28,6,0.3753
20230918,7,1,342,54,13,0.3715
20230918,7,2,379,73,16,0.3525
20230918,8,1,254,34,7,0.3986
20230918,8,2,145,20,4,0.3576
20230919,1,1,481,76,16,0.4112
20230919,1,2,310,58,12,0.3557
20230919,2,1,403,60,14,0.4071
20230919,2,2,368,62,14,0.3579
20230919,3,1,425,61,14,0.3821
20230919,3,2,295,48,10,0.3424
20230919,4,1,405,51,11,0.3986
20230919,4,2,300,43,10,0.3864
20230919,5,1,359,54,12,0.4064
20230919,5,2,294,39,9,0.405
20230919,6,1,251,29,6,0.4212
20230919,6,2,192,29,6,0.4027
20230919,7,1,308,49,10,0.3987
20230919,7,2,308,58,13,0.3098
20230919,8,1,252,33,7,0.3918
20230919,8,2,177,28,6,0.3797
20230920,1,1,456,68,14,0.3804
20230920,1,2,389,69,15,0.3752
20230920,2,1,484,75,16,0.3885
20230920,2,2,326,48,11,0.3798
20230920,3,1,341,48,10,0.3963
20230920,3,2,276,40,9,0.3963
20230920,4,1,324,37,9,0.413
20230920,4,2,345,50,11,0.37
20230920,5,1,385,52,11,0.4168
20230920,5,2,308,46,10,0.3765
20230920,6,1,259,31,7,0.4122
20230920,6,2,226,29,6,0.3561
20230920,7,1,317,50,11,0.3671
20230920,7,2,329,68,15,0.3433
20230920,8,1,240,32,7,0.425
20230920,8,2,205,33,7,0.3561
20230921,1,1,503,82,17,0.4231
20230921,1,2,430,80,18,0.3589
20230921,2,1,440,63,14,0.39
20230921,2,2,288,51,11,0.3282
20230921,3,1,383,54,12,0.4154
20230921,3,2,300,48,10,0.3472
20230921,4,1,380,47,10,0.4132
20230921,4,2,325,49,10,0.3603
20230921,5,1,374,44,10,0.4145
20230921,5,2,227,34,7,0.3659
20230921,6,1,306,39,8,0.4219
20230921,6,2,198,25,6,0.3946
20230921,7,1,401,66,15,0.3661
20230921,7,2,312,66,15,0.349
20230921,8,1,207,31,6,0.3935
20230921,8,2,220,33,7,0.3561
20230922,1,1,566,83,19,0.3931
20230922,1,2,359,65,14,0.3598
20230922,2,1,424,68,14,0.3845
20230922,2,2,315,52,11,0.3718
20230922,3,1,322,46,9,0.3959
20230922,3,2,295,44,9,0.366
20230922,4,1,425,49,11,0.4023
20230922,4,2,348,48,10,0.3649
20230922,5,1,394,56,12,0.4337
20230922,5,2,320,43,9,0.3752
20230922,6,1,281,32,7,0.3969
20230922,6,2,209,25,6,0.3959
20230922,7,1,324,58,13,0.3453
20230922,7,2,304,59,13,0.3541
20230922,8,1,272,39,8,0.4006
20230922,8,2,161,23,5,0.3675
20230923,1,1,514,78,17,0.4
20230923,1,2,365,69,14,0.3613
20230923,2,1,393,58,13,0.3956
20230923,2,2,313,53,12,0.3855
20230923,3,1,438,63,14,0.3946
20230923,3,2,250,42,9,0.341
20230923,4,1,440,54,12,0.3891
20230923,4,2,325,40,9,0.3654
20230923,5,1,432,62,13,0.3954
20230923,5,2,289,46,10,0.367
20230923,6,1,292,36,8,0.4309
20230923,6,2,254,32,7,0.4026
20230923,7,1,348,60,13,0.4018
20230923,7,2,375,77,16,0.3446
20230923,8,1,259,31,7,0.4243
20230923,8,2,176,27,6,0.3764
20230924,1,1,558,91,18,0.3937
20230924,1,2,446,87,18,0.3484
20230924,2,1,467,66,15,0.3683
20230924,2,2,334,55,12,0.3749
20230924,3,1,452,65,14,0.419
20230924,3,2,250,41,9,0.4076
20230924,4,1,422,53,11,0.4017
20230924,4,2,387,56,12,0.3622
20230924,5,1,333,45,10,0.4168
20230924,5,2,260,33,7,0.371
20230924,6,1,254,29,6,0.4031
20230924,6,2,216,29,6,0.3886
20230924,7,1,325,59,13,0.3607
20230924,7,2,351,75,16,0.372
20230924,8,1,218,26,6,0.4533
20230924,8,2,207,31,7,0.3787
20230925,1,1,469,70,16,0.4094
20230925,1,2,310,59,13,0.3602
20230925,2,1,466,71,15,0.4046
20230925,2,2,307,50,11,0.371
20230925,3,1,413,53,12,0.4071
20230925,3,2,304,41,9,0.3998
20230925,4,1,436,54,12,0.3812
20230925,4,2,372,60,13,0.3739
20230925,5,1,383,55,12,0.432
20230925,5,2,285,46,10,0.3319
20230925,6,1,255,31,6,0.4308
20230925,6,2,223,26,6,0.365
20230925,7,1,321,47,11,0.4025
20230925,7,2,277,57,12,0.3275
20230925,8,1,221,30,6,0.4041
20230925,8,2,200,29,6,0.3549
20230926,1,1,476,71,16,0.3893
20230926,1,2,384,72,16,0.3489
20230926,2,1,430,61,13,0.4346
20230926,2,2,290,49,11,0.3693
20230926,3,1,366,52,11,0.3921
20230926,3,2,316,52,11,0.3871
20230926,4,1,419,54,12,0.4131
20230926,4,2,361,52,11,0.3702
20230926,5,1,395,58,12,0.4036
20230926,5,2,283,42,9,0.3767
20230926,6,1,259,29,7,0.3809
20230926,6,2,234,31,7,0.3834
20230926,7,1,308,48,11,0.3735
20230926,7,2,253,53,11,0.3403
20230926,8,1,247,30,7,0.4031
20230926,8,2,189,27,6,0.3667
20230927,1,1,505,70,16,0.368
20230927,1,2,421,74,15,0.3637
20230927,2,1,401,56,13,0.4075
20230927,2,2,373,65,14,0.3662
20230927,3,1,449,63,14,0.3708
20230927,3,2,373,58,13,0.3926
20230927,4,1,417,53,12,0.3942
20230927,4,2,405,63,14,0.3753
20230927,5,1,372,50,11,0.4018
20230927,5,2,261,38,8,0.3932
20230927,6,1,228,25,5,0.4089
20230927,6,2,203,25,6,0.384
20230927,7,1,364,62,13,0.4144
20230927,7,2,329,68,15,0.3226
20230927,8,1,228,30,7,0.3827
20230927,8,2,200,31,7,0.3928
20230928,1,1,504,80,18,0.4094
20230928,1,2,382,68,15,0.3675
20230928,2,1,401,60,13,0.3883
20230928,2,2,322,55,12,0.3495
20230928,3,1,306,41,9,0.4146
20230928,3,2,232,37,8,0.3842
20230928,4,1,341,46,10,0.3967
20230928,4,2,290,41,9,0.3926
20230928,5,1,362,50,11,0.3835
20230928,5,2,290,41,9,0.3697
20230928,6,1,272,35,8,0.3977
20230928,6,2,248,33,7,0.3755
20230928,7,1,296,53,11,0.3958
20230928,7,2,255,53,11,0.3426
20230928,8,1,241,27,6,0.4064
20230928,8,2,188,28,6,0.3804
20230929,1,1,507,83,18,0.3866
20230929,1,2,312,58,13,0.3301
20230929,2,1,368,50,12,0.4006
20230929,2,2,311,57,12,0.3627
20230929,3,1,432,56,12,0.401
20230929,3,2,325,48,11,0.4006
20230929,4,1,452,57,13,0.3771
20230929,4,2,321,49,10,0.3533
20230929,5,1,448,55,13,0.4222
20230929,5,2,263,37,8,0.36
20230929,6,1,215,26,6,0.3932
20230929,6,2,234,30,7,0.3749
20230929,7,1,301,50,11,0.3978
20230929,7,2,274,57,12,0.3355
20230929,8,1,206,27,6,0.4079
20230929,8,2,202,36,7,0.3652
20230930,1,1,486,82,17,0.3859
20230930,1,2,399,74,16,0.3532
20230930,2,1,550,83,18,0.4095
20230930,2,2,403,67,14,0.3702
20230930,3,1,439,62,14,0.416
20230930,3,2,348,54,11,0.3572
20230930,4,1,356,44,10,0.4072
20230930,4,2,388,55,12,0.3834
20230930,5,1,372,50,10,0.3926
20230930,5,2,351,48,10,0.3641
20230930,6,1,299,32,7,0.4002
20230930,6,2,256,35,7,0.3633
20230930,7,1,308,50,11,0.4015
20230930,7,2,332,69,15,0.3849
20230930,8,1,236,31,7,0.4232
20230930,8,2,195,33,7,0.325
20231001,1,1,437,65,14,0.3975
20231001,1,2,347,63,14,0.3669
20231001,2,1,414,58,13,0.3985
20231001,2,2,315,48,11,0.3577
20231001,3,1,364,49,11,0.4168
20231001,3,2,293,41,10,0.3626
20231001,4,1,404,47,10,0.4063
20231001,4,2,348,49,11,0.3989
20231001,5,1,329,44,9,0.3731
20231001,5,2,250,35,8,0.3947
20231001,6,1,224,26,6,0.4489
20231001,6,2,191,24,5,0.4106
20231001,7,1,297,44,10,0.3836
20231001,7,2,267,51,11,0.3167
20231001,8,1,225,29,6,0.4025
20231001,8,2,212,30,7,0.406
20231002,1,1,422,68,14,0.3773
20231002,1,2,311,59,12,0.3586
20231002,2,1,316,42,9,0.4212
20231002,2,2,212,36,8,0.3801
20231002,3,1,346,45,10,0.3895
20231002,3,2,240,36,8,0.3607
20231002,4,1,359,43,9,0.4091
20231002,4,2,291,39,9,0.3636
20231002,5,1,237,31,7,0.3982
20231002,5,2,275,38,8,0.3565
20231002,6,1,191,24,5,0.4277
20231002,6,2,194,23,5,0.3783
20231002,7,1,275,45,10,0.4132
20231002,7,2,240,47,10,0.3881
20231002,8,1,186,27,6,0.4157
20231002,8,2,134,21,4,0.3799
20231003,1,1,398,59,13,0.4071
20231003,1,2,319,51,12,0.3592
20231003,2,1,321,44,10,0.3889
20231003,2,2,276,44,10,0.3549
20231003,3,1,286,36,8,0.3917
20231003,3,2,250,38,8,0.3614
20231003,4,1,347,41,9,0.4154
20231003,4,2,304,44,9,0.3967
20231003,5,1,291,42,9,0.4081
20231003,5,2,233,31,7,0.3686
20231003,6,1,220,25,6,0.4261
20231003,6,2,187,24,5,0.3841
20231003,7,1,300,49,10,0.3828
20231003,7,2,232,41,9,0.3481
20231003,8,1,181,21,4,0.4221
20231003,8,2,152,20,4,0.3983
20231004,1,1,398,55,13,0.3965
20231004,1,2,283,50,11,0.3436
20231004,2,1,343,47,10,0.3893
20231004,2,2,284,41,9,0.3652
20231004,3,1,320,42,9,0.4304
20231004,3,2,213,28,6,0.3757
20231004,4,1,317,36,8,0.3926
20231004,4,2,235,35,8,0.3745
20231004,5,1,353,43,9,0.3941
20231004,5,2,307,43,9,0.351
20231004,6,1,237,27,6,0.4205
20231004,6,2,143,19,4,0.4025
20231004,7,1,253,42,9,0.3962
20231004,7,2,255,51,11,0.3648
20231004,8,1,192,23,5,0.4108
20231004,8,2,170,26,6,0.3464
20231005,1,1,422,61,14,0.4071
20231005,1,2,297,51,11,0.3597
20231005,2,1,345,51,11,0.4085
20231005,2,2,267,43,9,0.3961
20231005,3,1,298,42,9,0.3767
20231005,3,2,279,41,9,0.3781
20231005,4,1,307,41,9,0.4061
20231005,4,2,284,41,9,0.3831
20231005,5,1,285,40,8,0.4003
20231005,5,2,225,31,7,0.3791
20231005,6,1,219,25,6,0.4142
20231005,6,2,197,23,5,0.3983
20231005,7,1,275,39,9,0.3559
20231005,7,2,259,47,11,0.3383
20231005,8,1,201,27,6,0.4227
20231005,8,2,163,25,5,0.3934
20231006,1,1,306,45,10,0.3868
20231006,1,2,267,49,11,0.3584
20231006,2,1,300,43,9,0.3762
20231006,2,2,257,42,9,0.3651
20231006,3,1,342,48,10,0.3966
20231006,3,2,282,45,9,0.4054
20231006,4,1,336,41,9,0.4149
20231006,4,2,247,35,7,0.3798
20231006,5,1,354,47,10,0.3764
20231006,5,2,225,31,7,0.3856
20231006,6,1,189,22,5,0.4305
20231006,6,2,190,25,6,0.3996
20231006,7,1,285,49,11,0.3749
20231006,7,2,232,44,10,0.3409
20231006,8,1,219,27,6,0.4078
20231006,8,2,151,22,5,0.3625
20231007,1,1,413,63,14,0.4062
20231007,1,2,315,53,12,0.3515
20231007,2,1,352,53,11,0.3929
20231007,2,2,259,39,9,0.362
20231007,3,1,341,46,10,0.3909
20231007,3,2,280,43,9,0.3713
20231007,4,1,365,45,9,0.4223
20231007,4,2,297,40,9,0.353
20231007,5,1,352,46,10,0.4246
20231007,5,2,252,37,8,0.3793
20231007,6,1,180,20,4,0.4
20231007,6,2,224,27,6,0.3958
20231007,7,1,315,49,10,0.4158
20231007,7,2,241,45,10,0.3454
20231007,8,1,177,21,5,0.4305
20231007,8,2,170,27,6,0.3556
20231008,1,1,419,66,14,0.3837
20231008,1,2,305,56,12,0.368
20231008,2,1,434,63,13,0.3775
20231008,2,2,263,42,9,0.3372
20231008,3,1,320,42,9,0.4225
20231008,3,2,255,38,9,0.336
20231008,4,1,346,44,9,0.4032
20231008,4,2,283,43,9,0.3538
20231008,5,1,366,54,11,0.3814
20231008,5,2,250,32,7,0.3742
20231008,6,1,233,26,6,0.4084
20231008,6,2,185,27,5,0.3685
20231008,7,1,302,48,11,0.3882
20231008,7,2,280,53,11,0.3389
20231008,8,1,203,25,5,0.4119
20231008,8,2,170,25,5,0.366
20231009,1,1,368,52,12,0.4044
20231009,1,2,295,54,11,0.352
20231009,2,1,347,50,10,0.4266
20231009,2,2,260,47,10,0.3369
20231009,3,1,312,39,9,0.4088
20231009,3,2,252,37,8,0.3514
20231009,4,1,306,38,8,0.428
20231009,4,2,264,42,9,0.3597
20231009,5,1,266,37,8,0.4073
20231009,5,2,241,34,7,0.365
20231009,6,1,206,25,5,0.4086
20231009,6,2,181,23,5,0.372
20231009,7,1,248,38,8,0.3896
20231009,7,2,237,39,9,0.3613
20231009,8,1,186,22,5,0.4261
20231009,8,2,162,24,5,0.3657
20231010,1,1,397,58,13,0.3774
20231010,1,2,353,64,13,0.3627
20231010,2,1,269,38,8,0.3625
20231010,2,2,240,37,8,0.3601
20231010,3,1,321,47,10,0.377
20231010,3,2,242,34,8,0.3465
20231010,4,1,277,35,7,0.4228
20231010,4,2,303,41,9,0.3739
20231010,5,1,330,39,9,0.4024
20231010,5,2,239,36,8,0.3692
20231010,6,1,218,25,6,0.4028
20231010,6,2,184,25,5,0.4007
20231010,7,1,301,51,11,0.4078
20231010,7,2,263,49,11,0.3688
20231010,8,1,192,22,5,0.3905
20231010,8,2,176,25,6,0.3665
20231011,1,1,406,59,13,0.3786
20231011,1,2,292,49,11,0.3552
20231011,2,1,367,47,11,0.3836
20231011,2,2,243,37,8,0.3491
20231011,3,1,284,38,8,0.4023
20231011,3,2,260,38,8,0.3832
20231011,4,1,323,43,9,0.3803
20231011,4,2,275,38,8,0.3833
20231011,5,1,280,37,8,0.4025
20231011,5,2,255,32,7,0.352
20231011,6,1,238,27,6,0.4133
20231011,6,2,193,25,5,0.369
20231011,7,1,282,46,11,0.3881
20231011,7,2,247,48,10,0.3506
20231011,8,1,191,24,5,0.4088
20231011,8,2,174,26,6,0.3731
20231012,1,1,444,71,15,0.3681
20231012,1,2,251,42,10,0.3647
20231012,2,1,334,46,10,0.4008
20231012,2,2,292,54,11,0.353
20231012,3,1,341,51,11,0.3883
20231012,3,2,230,34,8,0.3653
20231012,4,1,336,42,9,0.4304
20231012,4,2,245,34,7,0.3733
20231012,5,1,253,35,8,0.3982
20231012,5,2,242,33,7,0.3643
20231012,6,1,227,26,6,0.4471
20231012,6,2,155,20,4,0.3791
20231012,7,1,245,42,9,0.3615
20231012,7,2,226,41,9,0.3194
20231012,8,1,178,23,5,0.4159
20231012,8,2,149,23,5,0.3509
20231013,1,1,337,47,10,0.4216
20231013,1,2,312,54,12,0.3373
20231013,2,1,351,47,10,0.4117
20231013,2,2,296,47,10,0.3715
20231013,3,1,294,39,8,0.3799
20231013,3,2,264,37,8,0.3557
20231013,4,1,363,47,10,0.4012
20231013,4,2,321,40,9,0.3548
20231013,5,1,277,37,8,0.3917
20231013,5,2,193,28,6,0.3822
20231013,6,1,175,23,5,0.3965
20231013,6,2,234,34,7,0.3867
20231013,7,1,301,56,12,0.3634
20231013,7,2,289,60,13,0.3584
20231013,8,1,212,28,6,0.4118
20231013,8,2,136,21,4,0.3829
20231014,1,1,430,65,14,0.3831
20231014,1,2,382,64,14,0.3772
20231014,2,1,347,51,11,0.3989
20231014,2,2,274,45,10,0.3608
20231014,3,1,347,52,11,0.4104
20231014,3,2,269,42,9,0.3713
20231014,4,1,324,41,9,0.4109
20231014,4,2,309,41,9,0.3517
20231014,5,1,368,47,11,0.411
20231014,5,2,267,38,8,0.401
20231014,6,1,223,26,5,0.4033
20231014,6,2,205,23,5,0.3796
